GENE	Gene Length	DtL_0min_set2d_RNA_Rep1	DtL_0min_set2d_RNA_Rep2	DtL_0min_set2d_RNA_Rep3	DtL_20min_set2d_RNA_Rep1	DtL_20min_set2d_RNA_Rep2	DtL_20min_set2d_RNA_Rep3	DtL_40min_set2d_RNA_Rep1	DtL_40min_set2d_RNA_Rep2	DtL_40min_set2d_RNA_Rep3	DtL_60min_set2d_RNA_Rep1	DtL_60min_set2d_RNA_Rep2
YNL223W	1485	5.22723	5.85411	7.67958	6.30107	6.66431	7.36707	7.14275	7.52181	8.01307	6.0785	8.40261
YNL224C	2304	14.9409	14.8954	16.7522	16.1572	15.4888	15.1051	17.9003	16.9653	16.9382	17.2149	16.7389
YNL225C	1746	11.0035	11.0224	12.5421	11.2905	11.3069	11.603	13.2216	11.2737	12.9284	13.8203	11.6672
YNL226W	411	0	0.873875	0.571632	0.511434	0.881726	0.314891	0	0.963616	0.147673	0.974886	0.658201
YNL227C	1773	9.91104	10.7032	11.4236	10.275	10.2943	8.60247	10.0598	10.7439	11.1139	12.5392	12.8878
YNL228W	777	0.66143	0.804362	0.920783	0.58844	1.12721	0.676299	0.76411	0.854114	0.77025	0.811878	1.29247
YNL229C	1065	31.7422	38.6304	45.6497	36.9587	39.5026	37.6341	36.0348	42.3637	42.2465	33.5383	46.258
YNL230C	1140	12.804	11.9341	12.1602	12.8091	10.9013	12.2235	14.037	13.2959	12.9952	12.4836	13.188
YNL231C	1056	49.118	55.941	58.1216	56.3129	53.6902	54.0781	58.1987	58.8486	60.0004	57.9558	60.7267
YNL232W	879	44.3011	47.389	42.8112	46.7195	39.4887	39.8382	39.2149	43.4453	40.0996	40.6826	43.2607
YNL233W	2679	19.2343	18.6168	18.378	20.3551	18.9081	19.0824	19.4742	20.4643	19.9162	19.962	20.7026
YNL234W	1281	11.8724	11.3553	11.2391	12.0626	9.01975	9.54009	11.8662	11.1264	11.1966	12.2646	11.5721
YNL235C	432	0.159032	0.687639	0.126509	0.226373	0.520363	0.278756	0	0.379127	0.261454	0.616439	0
YNL236W	2925	21.5009	21.0083	19.9155	22.4624	22.0362	20.5212	23.3244	21.8045	22.5463	21.2548	22.6167
YNL237W	1380	5.84117	6.55058	9.90729	9.77966	8.8617	10.1709	9.69439	10.6892	12.374	7.38091	10.3706
YNL238W	2445	21.9862	24.6619	28.4012	25.382	26.0181	24.0194	23.6243	27.5973	27.1477	21.0719	28.9295
YNL239W	1365	110.622	105.612	108.35	127.805	113.508	109.201	118.704	118.711	117.836	102.841	116.814
YNL240C	1476	21.7501	27.3957	23.0379	23.9374	22.138	20.8913	18.22	26.2791	20.8035	16.1076	25.9663
YNL241C	1518	156.477	148.41	157.187	200.684	163.57	160.232	170.858	177.264	174.06	126.889	167.312
YNL242W	4779	11.3328	10.5768	12.4546	13.8316	12.2764	12.4547	13.9513	13.5468	14.8186	12.8895	13.4027
YNL243W	2907	68.9689	65.4933	71.1257	80.7405	71.178	72.2962	75.9382	76.18	75.1354	62.1337	73.5488
YNL244C	327	860.992	828.976	749.251	794.497	815.285	783.003	841.009	753.721	821.111	1035.02	850.769
YNL245C	540	24.7025	26.8108	30.5499	26.2651	25.1156	24.4543	23.4061	27.7164	26.9648	26.4382	29.8267
YNL246W	795	31.0218	30.7969	35.5747	37.405	32.7886	35.7833	35.2943	35.5161	37.1552	33.5532	36.4412
YNL247W	2304	75.8942	75.6941	74.1286	78.0949	76.9805	70.9456	69.6034	75.1367	74.0858	68.2449	78.7962
YNL248C	1248	76.7339	77.9402	68.8045	67.4471	65.2239	61.6335	65.2343	63.7375	65.7106	68.7464	72.3665
YNL249C	1629	9.08939	7.6711	6.59304	7.48973	6.7452	7.61488	8.4955	7.5162	7.97436	7.35706	7.86579
YNL250W	3939	14.2754	14.7578	14.5432	14.7574	14.9743	13.8798	16.3683	15.4743	16.2599	17.0466	16.997
YNL251C	1728	35.931	41.595	45.5352	42.8827	44.2973	41.0616	36.5052	40.1435	40.5997	31.8517	41.3249
YNL252C	846	22.7656	24.0294	25.4003	26.195	23.4477	24.8226	26.4753	25.1024	29.7335	26.1897	27.2197
YNL253W	1269	15.8925	13.91	14.7532	18.2966	13.6304	16.3039	18.0087	15.9677	17.1918	16.7885	17.6878
YNL254C	1206	10.2788	9.74685	10.3297	10.0211	10.1744	10.6342	12.0026	10.1134	10.5741	13.1551	10.7631
YNL255C	462	521.667	515.685	495.412	491.863	467.638	463.9	423.506	466.526	440.836	386.938	473.271
YNL256W	2475	24.6185	25.6156	25.46	26.4357	24.8975	24.4749	25.0331	24.3891	25.5889	23.3421	26.4033
YNL257C	3690	20.2139	19.7616	20.1437	23.7349	20.6172	21.4441	24.1876	21.0298	22.9775	22.6862	22.4413
YNL258C	2265	22.4191	19.4983	23.3349	22.0282	20.323	21.3184	22.3433	22.1115	24.0061	23.5353	23.3461
YNL259C	222	595.325	802.618	705.962	652.094	825.519	781.654	859.039	709.616	784.078	852.692	669.759
YNL260C	597	14.886	17.6734	16.432	19.8798	18.6075	17.6637	21.0045	18.3419	22.2045	28.2021	21.387
YNL261W	1440	22.6519	21.0919	19.6716	25.6696	21.9876	20.452	23.4733	21.219	22.4166	24.0771	21.5406
YNL262W	6669	20.1227	22.2593	23.6596	22.2875	23.5359	22.1331	22.5901	23.1511	24.0758	21.8131	25.0162
YNL263C	945	60.2966	60.772	59.0087	67.9128	56.3697	56.8025	57.1486	63.3993	58.7078	53.9729	58.5844
YNL264C	1053	27.2568	26.5488	28.363	27.3856	26.1162	26.6165	26.3004	25.8235	25.6191	24.1892	27.6651
YNL265C	897	20.7493	17.6717	17.935	19.0509	18.1856	19.0115	22.9633	19.1385	21.3757	23.6062	21.0624
YNL266W	420	1.53173	1.47179	1.21848	0.969034	2.0883	1.64075	0.832714	1.8258	2.51822	1.97909	0.498847
YNL267W	3201	22.7243	23.9356	26.0764	24.5442	25.5163	24.7631	23.9494	25.3948	25.6168	24.0902	27.3218
YNL268W	1836	62.1303	72.4837	71.1018	68.5607	72.5749	67.1003	63.0321	77.3479	71.1361	53.8096	79.8068
YNL269W	396	0.593937	0.107005	0.787453	0.281811	0.323899	0.347022	1.13011	0.707962	0.325484	0.920884	0.870437
YNL270C	1722	0.849576	1.09991	0.738698	1.18119	1.30912	1.36795	1.16003	1.46014	1.42921	0.949642	1.88211
YNL271C	5862	24.0113	25.0561	28.2119	27.0233	28.5993	27.0466	28.341	28.2812	29.8005	26.963	28.894
YNL272C	2280	26.8246	24.8686	26.5366	28.9025	26.1978	26.9378	30.4513	27.525	28.6582	28.6825	28.3293
YNL273W	3717	9.96112	11.0943	12.8573	11.3779	12.02	12.5692	11.3803	12.6187	12.4444	10.8905	14.0942
YNL274C	1053	17.5197	16.8645	22.1433	25.0154	23.9843	24.9034	31.0528	31.2168	37.2533	27.6408	30.4501
YNL275W	1731	11.7236	10.7094	11.1694	12.6068	11.325	9.62074	10.7612	10.9314	10.4441	10.1543	11.2241
YNL276C	396	4.35554	4.38721	4.56723	3.38173	3.23899	4.16427	3.87467	2.59586	4.23129	3.9905	3.62682
YNL277W	1461	8.5724	10.0063	11.5183	9.16025	10.3319	10.9432	8.24367	10.5187	11.2115	6.45948	9.44877
YNL277W-A	189	16.6127	21.5495	23.7875	49.6591	48.922	52.4145	37.9318	39.6042	40.9678	30.9091	24.3466
YNL278W	3183	17.0412	17.1558	16.6729	18.1434	16.6338	15.6392	17.1967	17.5756	16.2667	15.464	18.4401
YNL279W	1986	3.78656	4.0479	4.09176	3.74434	3.56345	3.83253	3.9349	3.91438	3.3743	4.29931	4.01468
YNL280C	1317	82.5673	83.3765	95.3575	99.163	82.9887	87.0982	90.1296	91.9224	91.0555	78.5221	94.3084
YNL281W	462	284.334	269.03	257.38	285.121	269.361	268.832	282.671	299.345	291.232	264.914	303.466
YNL282W	588	13.65	14.4305	15.4341	11.9146	15.5902	15.2736	13.0913	16.5776	15.8781	12.4455	18.369
YNL283C	1512	39.956	40.9372	34.021	46.953	34.3245	33.4629	37.6373	41.4606	36.898	31.8686	40.3044
YNL284C	969	33.8322	33.1417	33.8264	39.0384	32.8663	33.1226	35.4667	38.6169	38.5095	36.318	36.3129
YNL284C-A	1323	48.1797	61.718	49.5787	56.2764	60.913	50.6561	51.2433	66.1019	50.8978	45.7745	62.1503
YNL284C-B	5268	21.4141	26.6299	22.2194	25.4219	28.474	22.8686	22.5124	30.3496	23.2939	21.4333	28.1411
YNL285W	372	0.473218	0.895188	0.941102	1.17879	0.774198	1.2442	1.15768	0.705084	0.194496	0.183428	0.693519
YNL286W	858	14.2408	15.0324	18.0571	14.1829	16.1447	17.0041	17.1076	17.5729	20.4662	18.2642	19.3297
YNL287W	2808	130.264	114.94	119.212	142.717	114.772	117.783	134.558	118.311	125.131	116.978	119.979
YNL288W	1122	22.5023	21.946	21.7986	25.6482	22.3886	22.117	24.1401	22.948	22.8543	21.838	21.4967
YNL289W	840	58.2551	54.4553	65.1835	57.0924	50.0704	61.2406	63.1658	60.6931	62.0947	54.3236	59.3223
YNL290W	1023	33.0134	29.8743	31.4066	35.2444	31.4038	29.9878	33.0843	32.8302	30.6302	26.526	32.3467
YNL291C	1647	20.3596	20.0841	22.5549	21.5132	20.4689	21.4741	21.2708	23.5114	23.0675	18.753	23.8122
YNL292W	1212	17.8002	19.2252	24.3291	21.1863	21.5322	20.8711	20.0357	20.4431	21.7866	20.4765	22.2115
YNL293W	1902	7.16569	8.35494	10.6302	8.79649	10.5855	9.33528	9.47572	10.2937	10.4781	9.33585	10.8241
YNL294C	1602	18.391	20.4963	22.5865	21.999	22.5925	21.3211	23.8551	24.2934	24.1176	19.9603	24.8248
YNL295W	1575	14.7929	16.6432	16.8308	16.886	16.1224	15.196	16.6807	17.7244	18.6549	15.4154	18.6399
YNL296W	315	0	0	0.349062	0	0	0	0	0.523043	0	0	0
YNL297C	4911	28.2727	28.8412	28.9612	31.8649	28.9591	28.1924	31.7042	29.8498	31.492	30.6242	31.4625
YNL298W	2529	20.2316	23.2842	20.1557	21.3581	22.8982	20.83	21.1301	22.8073	21.6672	18.9003	23.0374
YNL299W	1929	12.0223	12.2374	10.6109	10.7141	10.3587	9.74699	10.4677	10.9749	11.278	11.348	12.5669
YNL300W	309	471.18	418.993	379.787	454.309	429.436	444.94	399.505	434.253	416.534	364.159	393.835
YNL301C	561	213.888	218.906	209.992	210.118	195.718	194.484	191.456	199.135	192.075	184.904	200.749
YNL302C	435	1610.99	1569.76	1549.01	1491.23	1504.04	1448.5	1381.2	1407.1	1352.17	1215.42	1391.45
YNL303W	348	17.3434	19.2244	20.344	21.7583	23.3247	18.5491	17.7386	22.9506	22.2306	19.5982	18.3092
YNL304W	1254	9.15077	10.6274	11.7023	11.1913	10.3754	9.77101	10.8626	10.407	11.545	10.2594	11.9466
YNL305C	894	32.487	29.4841	35.8932	41.6831	33.846	36.1436	41.8352	41.7358	42.7277	31.6563	39.5435
YNL306W	654	44.6964	50.0245	65.6234	49.0977	52.0218	59.8292	53.9691	61.6714	63.086	55.1507	61.5549
YNL307C	1128	100.354	97.5996	95.0802	110.682	99.8306	95.931	100.14	99.8082	103.041	82.9314	97.7246
YNL308C	1776	19.0017	22.9817	32.2478	17.8238	23.6975	22.1655	20.7172	24.8079	26.3514	25.3246	28.0432
YNL309W	1263	8.03631	10.3624	10.7993	9.92758	11.6685	10.6653	9.4555	11.3923	11.6784	8.49956	12.3664
YNL310C	525	29.6302	30.1487	34.6428	32.6456	34.6748	34.0082	33.5349	36.0099	36.9247	31.2266	38.1699
YNL311C	2292	20.3849	25.2923	21.1567	21.0274	23.0958	19.4636	21.4207	23.7465	22.3305	22.3629	25.3549
YNL312W	822	47.6414	47.4637	46.6659	51.5116	49.1505	50.5672	49.3699	49.3714	52.8562	44.5721	52.2908
YNL313C	2715	29.4688	30.0243	28.8122	29.2806	26.9731	27.7713	27.7744	29.2391	28.2498	28.2158	31.0027
YNL314W	768	16.5421	17.6391	14.3635	19.875	17.7976	16.5618	16.0045	19.0495	15.7643	17.6059	19.7643
YNL315C	957	27.582	25.4164	26.9769	30.8356	24.7817	28.7124	30.7381	28.0755	31.9988	28.9031	30.9042
YNL316C	1005	16.6302	18.497	17.1796	17.5897	18.7052	16.2281	18.7724	20.5801	18.1005	17.3689	21.4385
YNL317W	1398	17.2743	16.4553	15.9579	19.5053	15.7675	16.6489	18.4447	18.7943	18.0516	15.6694	19.5068
YNL318C	1623	0.190631	0.137378	0.28644	0.1206	0.121285	0.185634	0.103635	0.214604	0.0348225	0.114943	0.263855
YNL319W	441	2.57682	3.44088	1.6881	4.20735	2.10788	2.92258	2.84294	2.25847	2.86578	2.7027	2.88786
YNL320W	855	34.9139	33.6139	35.2615	40.2641	34.6099	30.5569	34.1495	35.6061	36.1609	34.0286	38.3581
YNL321W	2727	17.9691	18.472	19.1805	21.9669	20.5306	19.9479	20.7347	21.8458	22.3398	17.7088	21.8163
YNL322C	942	137.787	135.825	127.615	159.846	132.74	127.678	134.792	154.979	135.495	103.692	143.341
YNL323W	1245	29.2198	31.6016	36.47	32.9621	32.1485	33.3168	32.4533	33.6627	37.2057	32.0529	34.9005
YNL324W	396	0.197979	0.321015	0.157491	0.704527	1.13365	0.520534	1.29156	0.589969	0.162742	0.306961	0.290146
YNL325C	2640	12.0258	10.9996	10.8639	12.8645	10.7135	11.1263	12.9332	12.3033	12.1867	13.3237	12.7455
YNL326C	1011	17.4159	17.4224	15.6468	19.2452	16.6834	17.4058	18.3132	18.4604	18.8685	17.9427	19.8144
YNL327W	3126	94.0964	94.8924	81.4433	95.7396	90.7166	85.1003	88.9489	92.911	89.2396	75.0408	85.97
YNL328C	441	17.8862	14.8286	15.0723	18.0161	15.8711	17.8012	20.5186	16.3514	15.9487	18.9189	16.6607
YNL329C	3093	19.4224	20.4033	20.2206	21.8347	20.6675	20.5646	21.2957	22.0046	21.0462	19.8644	22.6304
YNL330C	1302	32.6406	33.4911	38.7611	40.3443	34.2064	36.7453	35.452	38.4952	38.4859	30.4464	38.9452
YNL331C	1131	6.56631	5.88528	6.11588	7.56192	6.88286	7.11396	7.45336	7.11896	7.94723	5.83226	8.05154
YNL332W	1023	0.56401	0.223549	0.358932	0.615505	0.492126	0.395444	0.551915	0.336145	0.494534	0.699586	0.606157
YNL333W	897	1.70665	2.16041	2.17935	1.56627	2.02062	1.61381	2.49043	2.43581	2.14126	1.8105	2.17206
YNL334C	669	1.10868	1.0861	1.81902	1.08497	1.47374	1.51822	1.63866	1.73451	1.65183	1.34296	2.03102
YNL335W	678	0	0.18333	0.0539653	0.0482823	0.0554932	0.0594549	0.11064	0.0808628	0.0557647	0.157774	0.0497103
YNL336W	1146	5.32094	4.85746	4.54247	7.13528	5.54691	4.37898	6.50854	5.78169	5.60072	7.09296	6.06249
YNL337W	255	0	0	0	0	0	0	0	0	0	0	0
YNL338W	159	0	2.37215	0	0	0	3.8465	3.579	2.61576	0	0	0
YNL339C	5580	0	0	0	0	0	0	0	0	0	0	0
YNL339W-A	576	0	0	0	0	0	0	0	0	0	0	0
YNL339W-B	483	0	0	0	0	0	0	0	0	0	0	0
YNR001C	1440	85.6472	79.1506	93.5181	111.096	95.8261	107.336	118.622	114.818	133.033	102.996	112.072
YNR001W-A	219	0	2.49552	0	1.64307	3.77692	0	0	0	0	5.36911	0
YNR002C	849	2.13421	2.43811	2.46945	3.34862	2.57905	3.10325	3.75762	3.0643	3.58846	3.00822	2.9856
YNR003C	954	23.4475	25.8146	21.4764	25.032	23.7728	23.4801	23.1264	22.8315	22.939	25.4739	27.4966
YNR003W-A	99	6.50973	0	0	0	0	0	0	0	0	10.0932	0
YNR004W	441	8.94309	8.68413	7.9582	5.71768	7.68755	8.50205	11.3718	7.67881	9.59415	9.5182	9.33
YNR005C	405	0.186557	0.302495	0	0	0	0.163501	0	0	0	0	0
YNR006W	1869	18.5217	20.5166	20.9646	21.557	21.2643	21.2394	21.3005	23.6407	23.4062	21.726	23.3661
YNR007C	933	8.76492	10.5785	13.8771	11.3861	13.5739	12.4175	13.0806	13.0595	15.6339	13.095	13.9677
YNR008W	1986	10.656	12.6146	16.407	13.7372	14.4868	15.6972	14.5236	15.9271	18.4829	13.8981	16.734
YNR009W	750	24.5138	27.3151	26.7093	25.4676	26.8953	24.437	20.6059	26.5542	24.6393	22.3815	23.6243
YNR010W	450	24.18	26.451	26.6065	28.9571	31.5053	27.5365	32.2335	28.6496	32.3735	44.6743	30.2379
YNR011C	2631	13.6962	14.6798	16.96	15.6	16.8705	16.3509	16.0806	15.8232	17.6159	15.9788	17.4223
YNR012W	1506	18.7305	18.5328	17.7179	16.4452	16.2688	16.3345	16.0859	17.2899	17.6425	15.9924	18.5773
YNR013C	2685	28.195	28.9218	27.4088	30.4829	29.768	27.527	28.6133	31.6142	30.277	24.6455	30.2289
YNR014W	639	20.1482	16.3347	21.1922	26.3428	19.9609	21.5821	26.1664	23.9273	24.3525	20.2476	19.4665
YNR015W	1155	21.7469	24.6363	22.9211	24.4625	25.5934	21.7337	19.5412	27.0897	22.4444	18.9259	26.9278
YNR016C	6702	479.506	430.746	422.744	550.735	466.049	412.193	476.115	435.565	429.588	405.414	449.919
YNR017W	669	95.3467	91.5321	87.1474	106.968	80.7157	80.8302	84.3629	92.6723	82.7055	68.3296	91.8529
YNR018W	675	124.405	123.032	112.658	129.044	115.233	108.491	115.431	118.728	115.123	118.21	124.75
YNR019W	1929	41.0559	36.2252	44.8553	49.2429	36.22	39.155	47.7755	42.4438	44.1865	41.0273	42.7276
YNR020C	813	4.85049	6.24727	8.25066	6.31676	7.76669	7.73325	7.36376	7.81144	9.24686	6.8005	8.16729
YNR021W	1215	128.101	119.048	118.128	130.218	113.118	117.946	120.627	114.233	120.061	121.193	117.512
YNR022C	420	70.9703	64.6667	61.8717	75.7057	59.3077	62.4975	80.0794	67.7574	71.6293	82.4622	72.8317
YNR023W	1701	10.7833	11.5481	13.1062	11.3551	12.2148	10.6803	12.6998	13.8808	13.4444	12.4617	13.894
YNR024W	561	11.1002	12.5031	12.5402	12.8793	13.7346	12.4261	11.8662	12.7864	12.6516	13.8118	15.5842
YNR025C	360	7.34124	9.91961	11.2626	12.1292	12.0105	8.502	10.904	8.12558	9.48297	7.114	9.02976
YNR026C	1416	16.3096	18.7355	23.3297	17.8378	18.2782	17.5724	18.9737	20.2879	21.9346	19.391	22.8059
YNR027W	954	18.2048	18.608	22.9869	19.0678	18.6063	16.3529	17.2018	21.6506	19.0367	15.9052	20.2367
YNR028W	927	29.8326	31.9003	28.2389	33.1471	31.1803	30.2462	31.0831	31.2109	32.2503	29.9158	29.8812
YNR029C	1290	12.5526	13.3574	17.7247	14.4454	14.7048	15.779	15.206	16.3287	17.6493	16.0381	18.3962
YNR030W	1656	50.5526	48.0612	47.6844	55.706	47.4102	48.4925	52.9466	52.9228	55.9905	46.8872	52.0032
YNR031C	4740	17.1922	18.2445	20.553	20.155	20.573	18.8613	19.6475	20.234	20.6843	17.7991	21.0693
YNR032C-A	222	236.802	185.404	237.668	181.137	202.759	197.838	229.197	247.97	229.22	363.724	207.577
YNR032W	1107	21.1658	22.7696	21.1274	23.6342	17.8133	20.393	20.2195	23.9758	20.9397	18.6962	23.165
YNR033W	2364	18.8653	18.6526	20.6992	23.6609	20.1484	20.9717	22.3971	22.6511	24.1719	20.4495	23.3927
YNR034W	966	13.9223	13.5798	16.5319	17.5065	16.5683	17.2887	18.0723	19.0143	20.4531	14.3174	17.5781
YNR034W-A	297	176.296	143.72	169.595	219.682	185.416	191.98	363.944	252.03	325.945	358.704	248.926
YNR035C	1029	125.18	106.74	111.778	140.265	108.686	113.241	130.467	117.168	123.541	121.515	109.445
YNR036C	462	99.0593	108.262	126.081	121.458	119.927	130.764	109.86	144.624	132.644	99.4619	136.965
YNR037C	276	281.959	231.865	258.009	268.388	291.492	277.433	308.92	314.44	305.715	269.543	285.199
YNR038W	1890	32.8095	32.4564	28.9777	31.9974	28.7246	29.0033	30.8188	29.1833	26.693	29.7247	33.0997
YNR039C	1818	21.6463	22.0958	21.5575	22.2445	21.9251	18.9061	23.6567	22.3198	21.9104	21.1668	23.6091
YNR040W	771	18.8444	16.7242	17.7847	18.372	17.8778	16.4177	19.777	20.4685	20.2567	17.7641	19.4464
YNR041C	1119	19.8034	18.713	21.9803	23.1653	18.8264	18.939	17.7311	21.0334	19.4134	16.0006	19.1931
YNR042W	429	0.323366	0.611712	0	0.920582	0.396777	0.708504	0.527386	0.578169	0.132906	0.125342	0.592381
YNR043W	1191	237.241	209.312	216.421	267.511	204.555	203.399	230.698	201.034	200.603	206.384	201.032
YNR044W	2178	11.6925	10.25	8.58115	12.3484	11.9218	8.96483	10.8881	10.0348	9.32615	9.35683	9.65129
YNR045W	1470	11.2503	11.968	12.8554	12.4516	12.8099	11.7817	12.9061	13.4385	13.4604	11.5488	13.5709
YNR046W	408	141.671	129.894	127.841	144.21	131.161	118.708	111.647	134.397	120.819	111.389	127.015
YNR047W	2682	29.1747	30.3669	32.5143	35.6967	31.204	31.8486	35.2815	36.1659	34.9062	31.6401	36.4544
YNR048W	1182	16.3451	16.6739	14.7889	18.4708	14.9015	14.2156	14.8804	15.3373	14.8205	15.3555	14.4457
YNR049C	633	28.5724	28.5921	32.3754	34.2521	29.9442	27.2331	31.8286	30.1732	30.8383	31.316	32.3773
YNR050C	1341	124.3	153.768	147.175	143.285	148.399	129.89	116.423	147.783	124.216	102.808	145.081
YNR051C	1548	55.7638	54.9148	58.1184	57.0367	53.5694	49.9913	54.8091	53.4106	53.8499	51.6886	53.7329
YNR052C	1302	44.525	43.8282	43.8178	46.5405	43.6793	40.1849	46.135	44.3922	42.3936	35.3316	44.7577
YNR053C	1461	90.3824	94.2746	77.3423	72.6155	70.7716	67.7428	70.9229	75.8346	64.9792	75.1683	82.6635
YNR054C	951	15.2148	18.7323	21.1064	15.5201	17.6006	17.3311	15.4497	19.3464	19.0839	21.5975	22.6927
YNR055C	1761	26.389	28.0472	30.7303	32.8505	27.9003	29.8078	30.2148	29.9294	33.0524	24.2329	31.9886
YNR056C	1686	4.79986	7.04938	5.73542	5.82331	7.10719	4.61489	5.20229	6.49384	4.39505	5.57369	6.14394
YNR057C	714	12.3296	14.309	13.1936	15.546	16.1782	13.6581	13.1166	17.2332	15.3313	12.8092	16.8771
YNR058W	1443	13.4302	17.7981	15.0075	16.4456	16.7085	13.3085	16.3185	16.9383	13.2639	17.1952	18.5752
YNR059W	1743	16.5774	15.3191	16.7357	19.188	14.4369	14.4774	18.522	14.9186	15.8206	16.4304	16.2441
YNR060W	2160	3.22858	3.48178	3.47691	4.22716	2.90264	3.17659	2.95568	2.45972	2.51624	2.32582	2.54435
YNR061C	660	54.6654	50.7868	50.6395	58.7123	48.9454	49.8332	48.7928	52.4151	54.7146	43.9705	55.26
YNR062C	984	11.2848	12.3056	10.1739	13.076	10.7535	10.0289	8.65343	10.4542	9.63432	8.01169	10.5323
YNR063W	1824	5.22929	5.68268	4.9536	5.0895	5.01828	5.10123	6.14781	5.41827	5.49851	6.25996	6.32324
YNR064C	873	16.4637	20.7209	17.1407	19.6841	21.2123	15.9822	18.9022	22.9878	17.3672	15.5473	18.7625
YNR065C	3351	10.6861	10.9277	10.5606	11.2046	11.1896	10.311	10.0759	11.6864	10.8818	9.86254	12.3678
YNR066C	1311	11.7837	13.7746	12.3603	12.9311	14.145	13.2574	14.6372	13.6539	13.5834	13.7452	14.0967
YNR067C	3354	64.4014	70.7003	61.6617	71.5786	69.2423	66.2338	70.9907	78.2512	73.21	61.0218	76.0308
YNR068C	819	10.7732	18.1582	16.8963	15.6983	23.5978	18.436	16.3628	23.8267	21.1111	15.9119	22.2236
YNR069C	1470	10.7497	14.0035	14.2775	13.8596	19.6341	16.8996	13.9168	18.7656	16.4777	12.639	20.1904
YNR070W	4002	1.36481	1.63459	1.88145	1.72747	2.01084	1.48837	1.41016	1.98731	2.00793	1.40071	1.9604
YNR071C	1029	1.00741	1.08898	0.742023	0.849768	1.06824	1.07911	0.943209	0.97844	1.07347	0.607429	1.03894
YNR072W	1695	0.040253	0.0543905	0.0320209	0.100271	0.0493913	0.0352782	0.0164124	0.0479809	0.0661772	0.0156028	0.103236
YNR073C	1509	0.0230976	0.0374518	0.0183739	0.0821948	0.0566824	0.0607289	0.0753408	0.0550637	0.0379731	0.107436	0
YNR074C	1137	8.81609	8.76827	14.9127	10.1466	8.4181	12.6956	9.56778	9.21946	15.356	6.91078	8.66957
YNR075C-A	93	0	0	0	0	0	0	0	0	0	0	0
YNR075W	1125	6.11294	3.98631	9.67273	6.78614	3.85906	8.12353	6.58329	3.30665	7.78319	7.28875	4.96626
YNR076W	363	0	0	0	0	0	0	0	0	0	0	0
YNR077C	255	0	0	0	0	0	0	0	0	0	0	0
YOL001W	882	17.1951	16.8728	16.5313	17.7681	18.5789	19.0188	18.7084	18.4685	18.6698	16.7876	18.6642
YOL002C	954	31.0431	27.3095	28.5695	32.7002	22.1857	24.674	29.5897	24.3077	26.2645	28.6101	23.8666
YOL003C	1137	19.3692	18.0148	15.4341	18.3805	17.4528	17.0041	19.777	18.3803	19.2085	17.7343	19.3805
YOL004W	4611	58.6128	59.1831	56.3811	64.1811	60.2588	58.1402	63.7324	62.1989	62.5773	56.3834	63.2487
YOL005C	363	189.934	201.313	203.486	215.67	216.765	202.706	205.472	236.592	199.988	177.524	196.046
YOL006C	2310	29.9643	28.9638	33.9797	30.7028	30.5062	30.3326	32.2074	32.8723	35.2636	32.7642	36.0809
YOL007C	1026	47.3438	42.0067	38.7342	42.1459	36.9814	40.5735	42.9443	39.445	37.5934	43.6134	42.624
YOL008W	624	16.9185	16.5267	17.7183	17.4542	19.1723	19.7248	20.1883	21.0916	18.0539	22.9828	20.0746
YOL009C	816	7.69919	8.48907	8.94197	9.97297	8.90123	11.2011	12.3057	12.267	12.3624	11.2609	12.1485
YOL010W	1104	32.5749	32.7105	29.8392	29.4344	26.8416	26.1326	28.8952	30.8966	28.6517	31.4544	29.1077
YOL011W	2061	50.1592	48.257	52.4478	57.9441	51.6729	51.519	57.733	59.4442	55.8337	52.7186	59.1635
YOL012C	405	137.866	130.779	130.448	134.901	130.021	120.991	124.291	121.638	120.535	118.449	125.357
YOL013C	1656	27.7791	23.9132	28.5317	28.9571	24.6695	26.2857	29.0962	26.6032	27.0516	25.7046	26.2972
YOL013W-A	192	86.8775	55.6517	48.6332	36.6414	105.285	98.7006	49.8542	80.5439	37.0299	389.137	110.818
YOL013W-B	291	0	0	0	0	0	0	1.0632	0.388528	1.07175	0	0
YOL014W	375	11.7798	13.7323	11.0243	10.6853	11.9033	12.1458	10.9244	14.8672	12.3413	13.2505	14.0479
YOL015W	1761	2.3675	2.79848	3.18481	3.01381	2.34602	2.68219	3.39034	2.7876	3.02203	2.77544	2.52467
YOL016C	1344	44.6776	39.2166	55.3513	55.1214	42.0909	42.8829	52.9047	43.5765	45.3118	43.578	43.002
YOL017W	2145	6.73849	7.59109	7.59493	7.07916	8.16155	7.80251	7.81065	8.70913	8.03744	8.30592	9.04318
YOL018C	1194	15.5832	16.3956	17.2715	15.9348	16.0222	17.166	16.8763	16.8312	18.5815	16.593	18.6177
YOL019W	1656	40.5828	37.6418	36.6765	43.2369	32.7743	34.8058	37.0913	37.3283	36.2502	36.0794	37.9983
YOL019W-A	153	18.4148	9.95293	10.9866	13.1061	3.76588	12.1042	7.50827	21.95	15.1372	0	3.37344
YOL020W	1779	50.0076	54.2625	52.3548	58.6194	53.8527	46.5445	48.2093	58.055	51.4424	41.3925	58.7502
YOL021C	3006	35.7004	36.2634	34.9828	37.1814	32.7006	33.1571	33.6488	34.9859	34.6307	31.4325	36.4169
